username,rating,date,review_text,pros,cons
Enni L.,3,2020-04-24,Smells good but is a little greasy. Doesn’t go Inter the skin as fast as I would’ve wanted. But overall a great product for a affordable price,,
Ireen Me,5,2020-04-24,"Best for sensitive and dry skin. Does the job of moisturizing. Dove is always very trustworthy, so I am never disappointed in any of their products",,
Jess Se,5,2020-04-24,I love this lotion I do have sensitive skin and this lotion helps a lot I would recommend this my friends and family,,
Brandy Ma,4,2020-04-24,Lightly scented and. It a heavy lotion. Worked well for sensitive skin. I am lean g towards more toxic free products,,
Emily Ca,5,2020-04-23,makes my skin really soft. and moisturized. i recommend this for sensitive skins. enjoy,,
Sidrah B.,4,2020-04-23,"This is a nice lotion for sensitive skin, it goes deep into the skin and leaves it feeling so moisturised and smooth. I like this product a lot and would definitely recommend it.",,
Alexs S.,4,2020-04-23,"One of the most hydrating, non irritating products you could use. Takes a little while to fully absorb and dry in but worth it.",,
Chelsea D,5,2020-04-23,Perfect for sensitive skin! Very moisturising and gentle on the skin. It’s a good price point and I would definitely use again,,
Kim Br,4,2020-04-23,I have very sensitive skin and had been having a hard time finding a lotion that wouldn’t irritate my skin and actually be moisturizing. This worked very well!,,
Natalie Ca,5,2020-04-23,This is the only body lotion that my skin doesn’t react with and it leaves my skin feeling so soft and smooth,,
Stephanie Ri,4,2020-04-22,I love dove products and this lotion for sensitive skin is a great match but a little pricey.,,
Kimberly Re,5,2020-04-21,"I love it, I always like this because it make my body soft and because my body is already use to it I like the smell and everything",,
Marykate Ry,4,2020-04-21,"I love how this feels on my skin, my skin does not feel dry after I’m done my shower. The smell is refreshing! I highly recommend this for dry and sensitive skin.",,
Angelina V.,5,2020-04-21,I love this product it makes my skin so soft and my skin feels hydrated. It is more on the pricey side but it worth the money. Also it’s great for shaving,,
Megan To,4,2020-04-21,"A great lotion for sensitive skin, just not the best on the market! Super gentle formula that soaks in easily. The pump makes the product easier to use than others. Good value for the price.",,
Mani Ka,3,2020-04-21,"I personally use this for after shave. It helps prevent strawberry legs, since my legs are sensitive, get itch after shaving. This lotion helps me keeps my legs hydrated too and silky",,
Pat Ga,5,2020-04-20,I have sensitive skin and have to be very careful. This is very gentle. My grandaughter uses this also,,
Kacie M,5,2020-04-20,Great for dry sensitive skin. My skin gets so dry and this stuff works great. The bottle lasts me a long time.,,
Leslie Za,5,2020-04-20,I use this cream almost everyday since my skin is very dry sometimes and I have very sensitive skin! I totally love this,,
Jenna Mo,3,2020-04-20,"This lotion is a basic common lotion. I was able to use it on my body, hands, feet, etc. The lotion did the job, but wasn’t my favorite. Very gentle and mild. Little scent. Light coverage and didn’t feel oily or greasy. Indifferent to purchasing again. Wouldn’t be my go to but wouldn’t avoid.",,
Sami,5,2020-04-20,"Love this. I can’t have Shea butter so this is good. Feels amazing right when u get out of the shower, smells great!",,
Ashley R.,4,2020-04-20,"I always stand by Dove lotion for sensitive skin! My skin as always been sensitive so sometimes it’s hard to find a lotion that makes my skin feel soft without any after effects (redness, itching, etc). However with this lotion, i reap all the benefits without having to make my skin suffer.",,
Sami Ho,4,2020-04-20,"This is a great lotion. It has a very mild scent which is good for sensitive skin, as it is not irritating. It also helped my skin to feel extremely smooth without feeling oily, and the moisturizing effect lasted throughout the day.",,
Peyton Pe,5,2020-04-20,"My skin is always so dry and reacts badly to some lotions, but I started using this bc I also use doves body wash for sensitive skin and I noticed a huge difference on how smooth my skin stays after a shower and not just that feeling right after",,
Natia Z,5,2020-04-19,Exactly for my sensitive skin! Excellent. It made my skin look better and brought me to a tone✅🙌,,
Mariana Di,4,2020-04-19,I have sensitive skin and it doesn’t irritate and helps a lot with stress body acne. Used for a long time and it’s one of the bests if you have sensitive skin,,
Raniya Ha,5,2020-04-19,My skin gets irritated easily but this helped soothe it. My skin felt great after using this.,,
Alicia Lo,5,2020-04-19,This product it's so sweet for my skin. It is like by body thanks me every time I use it.,,
Edli Nu,5,2020-04-19,"Todos los productos de Dove me gustan, son suaves, cuidan tu piel y contienen ingredientes aptos para pieles sensibles. El olor es agradable e hidratan muy bien. Lo recomiendo.",,
Alexa De,5,2020-04-18,Smooth application and kept my skin moisturized throughout the day without causing any irritation.,,
Whitney By,4,2020-04-18,Large size. I keep this on my desk at work. I am a nurse and my hands are always dry from constantly washing them. This product does not make your hands greasy.,,
Crissy Le,5,2020-04-18,Very nice for sentive skin leaves skin very soft not waxy or greasy-left on your skin would recommend,,
Kristi Ka,4,2020-04-17,This body lotion is perfect for sensitive skin. It makes your skin smooth and it leaves that shining thing. I love it because it has a great smell too. Highly recommend it if you have a dry skin. #fashionista,,
Esperanza To,4,2020-04-17,Mi piel es muy sensible y pienso que este producto es el mejor para ustedes chicas (os)❤️💁🏽‍♀️,,
Diana Kq,5,2020-04-17,Great after shower lotion when the skin is dry! It’s really good for sensitive skin (I’ve got psoriasis so it works on me) It’s affordable and convenient with the pump! Will repurchase and highly recommend for dry sensitive skin! 👌,,
Holly Do,5,2020-04-17,I use the dove for sensitive Skin for my daughter who has the most sensitive skin I have ever seen. This is the only location that she can use without breaking out it really is a￼￼ life saver!,,
Member-1b8ab,3,2020-04-17,I found this product to be very thick during application. I personally am not a fan the scent of most Dove products and this one is no exception. Wouldn’t be at go-to for repurchasing.,,
Sally Wa,5,2020-04-17,Dove body lotion is a nice lotion to have! If my skin feels extra dry I will apply a generous right after my shower or bath and let my body air dry. It helps the water absorb into my skin. Dove body lotion makes my skin feel very quenched and extremely soft.&nbsp;,,
Haley Sa,5,2020-04-17,I use the sensitive skin body wish then apply this afterwards. Very gentle on my skin there’s no one I could improve this product. I use once a day everyday and also helped with body breakouts will definitely buy again.!!,,
Maria Gr,5,2020-04-16,Love this! Keep a bottle of it in the guest bathroom and our friends and family always appreciate it.,,
Gish S.,4,2020-04-16,I love this product because it is for sensitive skin and I have eczema and is very gentle on my skin. It improved my eczema a lot. It is a great value￼ for the amount of product you’re getting. I would recommend it￼￼,,
Alyssa L.,4,2020-04-16,"Works great for my sensitive skin, especially in the winter time! Leaves my skin feeling smooth",,
Karicia M.,4,2020-04-16,This is the only lotion that doesn’t give me razor bumps when I shave my legs and it keeps me from being dry all day,,
Savannah Le,5,2020-04-15,I love it! I have very sensitive skin and this was very gentle on my skin and moisturizes well!,,
Moa R,4,2020-04-15,It’s an average body lotion. I use this everyday and it gets you smooth and everything pretty average,,
Mindy Ho,5,2020-04-15,My skin has been super sensitive and dry lately and this has been a saving grace. My skin thanks dove! I also use their deodorant. Great brand! [product:dove-body-lotion-for-sensitive-skin],,
