username,rating,date,review_text,pros,cons
Shantae Ru,5,2024-02-27,This is one of my favorite daily moisturizing lotions. With the hyaluronic acid infused lotion I have seen noticeable difference in my skin as far as how moisturized and plump it is looking. This lotion is lightweight but very moisturizing.,,
Keegan H.,5,2024-02-27,"I have been using this for about 2 years, it is the best! It has helped me so much with my acne and skin texture. It doesn't break me out ans is a great base moisturizer!",,
Unthika Am,5,2024-02-26,I have been using it for over 5 months and it has helped my skin smooth and healthier. I love it! I will continue to use this product definitely and also recommend to friends or others to try!,,
Naaz Ra,3,2024-02-26,It's very moisturizing but I thought it was too heavy in my skin and don't feel comfortable with that. The packaging itself is very convenient and the best thing is probably that it has no fragrance so its perfect for sensitive skin.,,
Erica H.,4,2024-02-26,The texture is very soft. The scent is neutral. The ingredients make my skin agitated slightly and break out a little. I have very sensitive skin and am shocked at how sometimes the products don’t work as well for me. I like the simple standard square shape bottle.,,
Reka Ha,5,2024-02-25,I have been using this moisturizer for many years .And it has been one of my favorite moisturizers. The ingredients are amazing it’s unscented. It has a great texture it is very light!,,
Navi Ce,5,2024-02-25,"Lightweight, largely unscented, quick drying moisturizer that absorbs well into the skin. Easy to find and a great daily moisturizer.",,
Beth Di,5,2024-02-25,This is a really good moisturizer it is It is not too heavy and it helps restore skin barrier and it’s for dry normal skin so I definitely recommend and it is oil free won’t clog pores and it’s fragments 03 and the Holloric acid helps retain skin natural moisturize your skin and it’s allergy tested and the price will be $13.39 at least where I live in the Texas￼✨👍🏽￼ and the scent smells like regular lotion just a very creamy scent.(It’s kinda smells like most of the Cera Ve products),,
Dasha-Ann In,5,2024-02-25,very good I don’t know if it doesn’t anything to your acne since i don’t get much but I just a good amount everyday and it hasn’t run out for the past almost 6 months and it’s like half way it’s also has a very small scent and the packaging is pretty good but if u have the one where u press it it can break I drop my cleanser in the shower and the press thingy broke,,
Nadia Ry,5,2024-02-25,Love this lotion it works amazingly and makes my skin feel super smooth and hydrated throughout the entire day. It has a nice smell and nice packaging,,
Ricki Va,5,2024-02-23,My everyday face lotion for 10 years. I have acne prone skin and this moisturizer is the best! It does not break me out. It’s fragrance free. You can also use on your body. The large container lasts a long time. I use this morning and night,,
Joudy B.,5,2024-02-23,Great product! Super affordable and great value for the size. Lotion does not include any harmful ingredients or scents which makes it work for mostly every skin type.,,
Lauri Ta,5,2024-02-21,"I really this moisturizer! It’s helped me a lot and even I like to using it with clients, is really easy to wear, not sticky at all and the skin feels so good after using it. One of my favorites for sure.",,
Pam B.,5,2024-02-21,"this is super light weight,. It helped protect my skin from the cold winds of winter. My hands and face did not become dry or chaffed from the cold winds. It also did not make my skin feel heavy or clogged from the lotion being too heavy. It is fragrance free so I was not overwhelmed with any fragrances. For those who enjoy wearing perfumes or body sprays, this lotion is a perfect addition without it mixing with what you enjoy wearing. For those who are sensitive to smells or have family members that are, this would be an excellent lotion to add for daily use. My skin is soft and smooth and not at all dry or chaffed.",,
Anhar Al,5,2024-02-21,This stuff is absolutely amazing. The texture is amazing. it doesn’t have a which is great I would definitely recommend this item. I would definitely purchased ￼￼,,
Bhupinder K.,4,2024-02-20,I love this product. Feel good when I put it on. Always want to put it on. Afford and good quality. Will get more and tell friends.,,
Lily La,5,2024-02-20,I love this product so much I used up two already and this is my third one! The texture is very dewy and lightweight and it’s very affected for my dry skin.,,
Samira Ba,5,2024-02-19,This product is really soft and shiny. It makes the skin feel incredible and comfortable. It has contributed greatly to the reduction of my acne. It also has a very long lifespan.,,
Hannah El,5,2024-02-19,will take to my grave. was unsure about it at first because i thought it was irritating my face but i trusted the process and im never going back!! lasts FOREVER no joke. super soft skin always,,
Julia C.,5,2024-02-19,I use this product daily! the ingredients are acne safe! the texture is smooth and the moisture lasts for hours! and it’s super light weight! packaging is also cute and amazing with the pump!,,
Kathleen D.,5,2024-02-19,"As I Content Creator, I get sent a lot of prestige and luxe brands, so I use those a lot. However, I bought this CeraVe Daily Moisturizing Lotion last year for the first time, and it's REALLY fantastic! I've always hated lotion. I just don't like the feeling of having it on my skin, but this lotion doesn't make me feel that way. It's very gentle, it's not greasy, it's not heavy, it doesn't leave a film, and it actually does help to moisturize my skin. It's also an inexpensive, accessible brand, and a big bottle of the lotion (19oz) lasted me almost a year! I just bought a new one, and I'm very happy with this product overall! I highly recommend it to anyone with skin!! :)",,
Makayla Bu,5,2024-02-19,Love that this product is fragrance free. Also like the hyaluronic acid to help retain moisture. It is very lightweight and because its oil free it feels nice on the face as well. It comes in travel sizes for those who travel often. I would highly recommend this product.,,
Noor I.,5,2024-02-18,Best moisturiser in the market. This is great for dry skin. It’s not as rich as I wanted it to be but it’s a very late weight moisturiser under make up,,
Jadalyn Jo,5,2024-02-18,"I love, love, loveeee, this amazing facial lotion!! I could could not be happier with these results than I already am. The hyaluronic acid in this product leaves my skin feeling so hydrated and moisturized.",,
Mashal B.,5,2024-02-17,This moisturizer is amazing and did wonders to my dry skin. It is fragrance free and contains hyaluronic acid. It’s affordable and it works in every skin type. It’s also lightweight.,,
Megan Gl,5,2024-02-17,"I have very sensitive, oily, acne-prone skin & I think I have bought this item 15 times now. That’s how good I think it is. I use it multiple times a day (morning & night) at the very end of my skincare routine (except for morning sunscreen!) and find that it moisturizes my skin perfectly; I feel like some moisturizers are too greasy for my skin type but this product is the perfect end to seal it all in. It is not very heavy, so I personally consider this my skincare moisturizer. It has very little scent, if any at all.",,
Ariana A.,5,2024-02-17,"I have super dry and sensitive skin, so most moisturizers irritate my skin and this is the only thing that works for me. It leaves my skin hydrated and glowy, without even the slightest hint of irritation. I love this moisturizer with all my heart and it will always be a favorite.",,
Lola I.,5,2024-02-17,"I use this moisturiser every single morning, it keeps my skin feeling smooth and moisturised without feeling too greasy/oily. I haven’t noticed any changes in my skin since using this product however i do have bad psoriasis around my hairline & this cream has really helped me be more in control of it!",,
